onset	duration	sample	value	stim_file
150.665	0.001	150665	1	over the rainbow.wav
150.745712	0	150745.712	noteOnset	n/a
150.745712	0	150745.712	noteOnset	n/a
151.7985918	0	151798.5918	noteOnset	n/a
151.7985918	0	151798.5918	noteOnset	n/a
152.851381	0	152851.381	noteOnset	n/a
152.851381	0	152851.381	noteOnset	n/a
153.3777755	0	153377.7755	noteOnset	n/a
153.3777755	0	153377.7755	noteOnset	n/a
153.6409955	0	153640.9955	noteOnset	n/a
153.6409955	0	153640.9955	noteOnset	n/a
153.9041701	0	153904.1701	noteOnset	n/a
153.9041701	0	153904.1701	noteOnset	n/a
154.4304739	0	154430.4739	noteOnset	n/a
154.4304739	0	154430.4739	noteOnset	n/a
154.9568685	0	154956.8685	noteOnset	n/a
154.9568685	0	154956.8685	noteOnset	n/a
156.0095669	0	156009.5669	noteOnset	n/a
156.0095669	0	156009.5669	noteOnset	n/a
157.0623107	0	157062.3107	noteOnset	n/a
157.0623107	0	157062.3107	noteOnset	n/a
159.1677075	0	159167.7075	noteOnset	n/a
159.1677075	0	159167.7075	noteOnset	n/a
160.2204059	0	160220.4059	noteOnset	n/a
160.2204059	0	160220.4059	noteOnset	n/a
161.2731043	0	161273.1043	noteOnset	n/a
161.2731043	0	161273.1043	noteOnset	n/a
161.7994989	0	161799.4989	noteOnset	n/a
161.7994989	0	161799.4989	noteOnset	n/a
162.0187732	0	162018.7732	noteOnset	n/a
162.0187732	0	162018.7732	noteOnset	n/a
162.3258027	0	162325.8027	noteOnset	n/a
162.3258027	0	162325.8027	noteOnset	n/a
162.8521973	0	162852.1973	noteOnset	n/a
162.8521973	0	162852.1973	noteOnset	n/a
163.309	0.001	163309	2	n/a
163.857	0.001	163857	3	n/a
179.065	0.001	179065	4	n/a
179.146	0.001	179146	5	n/a
181.961	0.001	181961	6	n/a
183.094	0.001	183094	8	n/a
206.543	0.001	206543	1	do wah ditty.wav
206.6237166	0	206623.7166	noteOnset	n/a
206.6237166	0	206623.7166	noteOnset	n/a
207.1035805	0	207103.5805	noteOnset	n/a
207.1035805	0	207103.5805	noteOnset	n/a
207.3437166	0	207343.7166	noteOnset	n/a
207.3437166	0	207343.7166	noteOnset	n/a
208.063898	0	208063.898	noteOnset	n/a
208.063898	0	208063.898	noteOnset	n/a
208.303898	0	208303.898	noteOnset	n/a
208.303898	0	208303.898	noteOnset	n/a
208.543898	0	208543.898	noteOnset	n/a
208.543898	0	208543.898	noteOnset	n/a
208.7839887	0	208783.9887	noteOnset	n/a
208.7839887	0	208783.9887	noteOnset	n/a
209.0239887	0	209023.9887	noteOnset	n/a
209.0239887	0	209023.9887	noteOnset	n/a
209.2640794	0	209264.0794	noteOnset	n/a
209.2640794	0	209264.0794	noteOnset	n/a
209.5040794	0	209504.0794	noteOnset	n/a
209.5040794	0	209504.0794	noteOnset	n/a
209.9842154	0	209984.2154	noteOnset	n/a
209.9842154	0	209984.2154	noteOnset	n/a
210.2242154	0	210224.2154	noteOnset	n/a
210.2242154	0	210224.2154	noteOnset	n/a
210.4642154	0	210464.2154	noteOnset	n/a
210.4642154	0	210464.2154	noteOnset	n/a
210.9442154	0	210944.2154	noteOnset	n/a
210.9442154	0	210944.2154	noteOnset	n/a
211.1843061	0	211184.3061	noteOnset	n/a
211.1843061	0	211184.3061	noteOnset	n/a
211.6643061	0	211664.3061	noteOnset	n/a
211.6643061	0	211664.3061	noteOnset	n/a
211.9043061	0	211904.3061	noteOnset	n/a
211.9043061	0	211904.3061	noteOnset	n/a
212.1443968	0	212144.3968	noteOnset	n/a
212.1443968	0	212144.3968	noteOnset	n/a
212.3843968	0	212384.3968	noteOnset	n/a
212.3843968	0	212384.3968	noteOnset	n/a
212.8643968	0	212864.3968	noteOnset	n/a
212.8643968	0	212864.3968	noteOnset	n/a
213.1043968	0	213104.3968	noteOnset	n/a
213.1043968	0	213104.3968	noteOnset	n/a
213.3443968	0	213344.3968	noteOnset	n/a
213.3443968	0	213344.3968	noteOnset	n/a
214.783	0.001	214783	3	n/a
218.631	0.001	218631	4	n/a
218.708	0.001	218708	5	n/a
226.809	0.001	226809	6	n/a
227.895	0.001	227895	7	n/a
237.644	0.001	237644	1	all my loving.wav
237.724805	0	237724.805	noteOnset	n/a
237.724805	0	237724.805	noteOnset	n/a
238.099771	0	238099.771	noteOnset	n/a
238.099771	0	238099.771	noteOnset	n/a
238.4750091	0	238475.0091	noteOnset	n/a
238.4750091	0	238475.0091	noteOnset	n/a
239.2252132	0	239225.2132	noteOnset	n/a
239.2252132	0	239225.2132	noteOnset	n/a
239.4126961	0	239412.6961	noteOnset	n/a
239.4126961	0	239412.6961	noteOnset	n/a
239.7877982	0	239787.7982	noteOnset	n/a
239.7877982	0	239787.7982	noteOnset	n/a
240.1629002	0	240162.9002	noteOnset	n/a
240.1629002	0	240162.9002	noteOnset	n/a
241.1004966	0	241100.4966	noteOnset	n/a
241.1004966	0	241100.4966	noteOnset	n/a
241.4755079	0	241475.5079	noteOnset	n/a
241.4755079	0	241475.5079	noteOnset	n/a
242.225576	0	242225.576	noteOnset	n/a
242.225576	0	242225.576	noteOnset	n/a
242.4131043	0	242413.1043	noteOnset	n/a
242.4131043	0	242413.1043	noteOnset	n/a
242.7882063	0	242788.2063	noteOnset	n/a
242.7882063	0	242788.2063	noteOnset	n/a
243.1631723	0	243163.1723	noteOnset	n/a
243.1631723	0	243163.1723	noteOnset	n/a
244.1008141	0	244100.8141	noteOnset	n/a
244.1008141	0	244100.8141	noteOnset	n/a
244.47578	0	244475.78	noteOnset	n/a
244.47578	0	244475.78	noteOnset	n/a
245.0382744	0	245038.2744	noteOnset	n/a
245.0382744	0	245038.2744	noteOnset	n/a
245.6009048	0	245600.9048	noteOnset	n/a
245.6009048	0	245600.9048	noteOnset	n/a
245.9758707	0	245975.8707	noteOnset	n/a
245.9758707	0	245975.8707	noteOnset	n/a
246.5384104	0	246538.4104	noteOnset	n/a
246.5384104	0	246538.4104	noteOnset	n/a
246.7259841	0	246725.9841	noteOnset	n/a
246.7259841	0	246725.9841	noteOnset	n/a
247.1009955	0	247100.9955	noteOnset	n/a
247.1009955	0	247100.9955	noteOnset	n/a
247.4760068	0	247476.0068	noteOnset	n/a
247.4760068	0	247476.0068	noteOnset	n/a
249.621	0.001	249621	3	n/a
254.063	0.001	254063	4	n/a
254.157	0.001	254157	5	n/a
261.622	0.001	261622	6	n/a
262.655	0.001	262655	7	n/a
